"ano";"categoria";"frequencia";"is_total";"periodo_metodologico";"cnae_subclasse"
2021;"PROFISSIONAIS DE ESTATISTICA";0;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS EM COMPUTACAO";1;FALSE;"2006-2021";"2452"
2021;"ESPECIALISTAS EM INFORMATICA";3;FALSE;"2006-2021";"2452"
2021;"ANALISTAS DE SISTEMAS COMPUTACIONAIS";23;FALSE;"2006-2021";"2452"
2021;"FISICOS";0;FALSE;"2006-2021";"2452"
2021;"QUIMICOS";5;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS AMBIENTAIS E AFINS";1;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS CIVIS E AFINS";2;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS ELETROELETRONICOS E AFINS";1;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS MECANICOS";5;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS QUIMICOS";1;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS METALURGISTAS E DE MATERIAIS";5;FALSE;"2006-2021";"2452"
2021;"ENGENHEIROS INDUSTRIAIS, DE PRODUCAO E SEGURANCA";29;FALSE;"2006-2021";"2452"
2021;"CIRURGIOES-DENTISTAS";1;FALSE;"2006-2021";"2452"
2021;"ENFERMEIROS DE NIVEL SUPERIOR E AFINS";0;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DA HABILITACAO E REABILITACAO (COVALIDACAO 2236)";0;FALSE;"2006-2021";"2452"
2021;"NUTRICIONISTAS";0;FALSE;"2006-2021";"2452"
2021;"TECNICOS ESPORTIVOS";0;FALSE;"2006-2021";"2452"
2021;"MEDICOS CLINICOS";6;FALSE;"2006-2021";"2452"
2021;"MEDICOS EM MEDICINA DIAGNOSTICA E TERAPEUTICA";0;FALSE;"2006-2021";"2452"
2021;"INSTRUTORES DE ENSINO PROFISSIONAL";2;FALSE;"2006-2021";"2452"
2021;"PROFESSORES NAS AREAS DE LINGUA E LITERATURA DO ENSINO SUPERIOR";0;FALSE;"2006-2021";"2452"
2021;"PROGRAMADORES, AVALIADORES E ORIENTADORES DE ENSINO";0;FALSE;"2006-2021";"2452"
2021;"ADVOGADOS";2;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS EM PESQUISA E ANALISE ANTROPOLOGICA SOCIOLOGICA";0;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS EM PESQUISA E ANALISE ECONOMICAS";11;FALSE;"2006-2021";"2452"
2021;"PSICOLOGOS E PSICANALISTAS";0;FALSE;"2006-2021";"2452"
2021;"ADMINISTRADORES DE EMPRESAS";33;FALSE;"2006-2021";"2452"
2021;"CONTADORES E AUDITORES";34;FALSE;"2006-2021";"2452"
2021;"SECRETARIOS EXECUTIVOS E BILINGUES";9;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DE RECURSOS HUMANOS";29;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DE ADMINISTRACAO ECONOMICO-FINANCEIRA";17;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DA ADMINISTRAÇÃO DOS SERVIÇOS DE SEGURANÇA";1;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DE PLANEJAMENTO, PROGRAMACAO E CONTROLES LOGISTICOS";5;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DE RELACOES PUBLICAS, PUBLICIDADE, MERCADO E NEGOCIOS";5;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DE COMERCIALIZACAO E CONSULTORIA DE SERVICOS BANCARIOS";0;FALSE;"2006-2021";"2452"
2021;"TECNICOS E FISCAIS DE TRIBUTACAO E ARRECADACAO";1;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DO JORNALISMO";1;FALSE;"2006-2021";"2452"
2021;"PROFISSIONAIS DA INFORMACAO";0;FALSE;"2006-2021";"2452"
2021;"ESPECIALISTAS EM EDITORACAO";0;FALSE;"2006-2021";"2452"
2021;"DIRETORES DE ESPETACULOS E AFINS";0;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS INDUSTRIAIS (DESIGNERS) , ESCULTORES, PINTORES E AFINS";5;FALSE;"2006-2021";"2452"
2021;"CHEFES DE COZINHA E AFINS";1;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM MECATRONICA";9;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM ELETROMECANICA";23;FALSE;"2006-2021";"2452"
2021;"TECNICOS DE LABORATORIO INDUSTRIAL";57;FALSE;"2006-2021";"2452"
2021;"TECNICOS QUIMICOS";8;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM FABRICACAO DE PRODUTOS PLASTICOS E DE BORRACHA";1;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM CONTROLE AMBIENTAL, UTILIDADES E TRATAMENTO DE EFLUENTES";2;FALSE;"2006-2021";"2452"
2021;"COLORISTAS";2;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM CONSTRUCAO CIVIL (EDIFICACOES)";1;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM CONSTRUCAO CIVIL (OBRAS DE INFRAESTRUTURA)";0;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM ELETRICIDADE E ELETROTECNICOS (COVALIDACAO 3131)";37;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM ELETRONICA";60;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM CALIBRACAO E INSTRUMENTACAO";5;FALSE;"2006-2021";"2452"
2021;"TECNICOS MECANICOS NA FABRICACAO E MONTAGEM DE MAQUINAS, SISTEMAS E INSTRUMENTOS";46;FALSE;"2006-2021";"2452"
2021;"TECNICOS MECANICOS (FERRAMENTAS)";22;FALSE;"2006-2021";"2452"
2021;"TECNICOS MECANICOS NA MANUTENCAO DE MAQUINAS, SISTEMAS E INSTRUMENTOS";10;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM METALURGIA (ESTRUTURAS METALICAS)";7;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM SIDERURGIA";29;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM PROGRAMACAO";20;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM OPERACAO E MONITORACAO DE COMPUTADORES";6;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS TECNICOS, EM GERAL";6;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS TECNICOS DA MECANICA";3;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS TECNICOS DE PRODUTOS E SERVICOS DIVERSOS";6;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS PROJETISTAS DE CONSTRUCAO CIVIL E ARQUITETURA";0;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS PROJETISTAS DA MECANICA";23;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS PROJETISTAS DA ELETRONICA";0;FALSE;"2006-2021";"2452"
2021;"DESENHISTAS PROJETISTAS E MODELISTAS DE PRODUTOS E SERVICOS DIVERSOS";2;FALSE;"2006-2021";"2452"
2021;"TECNICOS FLORESTAIS";2;FALSE;"2006-2021";"2452"
2021;"TECNICOS E AUXILIARES DE ENFERMAGEM";6;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM EQUIPAMENTOS MEDICOS E ODONTOLOGICOS";5;FALSE;"2006-2021";"2452"
2021;"INSPETORES DE ALUNOS E AFINS";0;FALSE;"2006-2021";"2452"
2021;"PILOTOS DE AVIACAO COMERCIAL, NAVEGADORES, MECANICOS DE VOO E AFINS";0;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM TRANSPORTES INTERMODAIS";13;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM TRANSPORTES (ADUANEIROS)";2;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM TRANSPORTES RODOVIARIOS";10;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM CONTABILIDADE";5;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM SECRETARIADO, TAQUIGRAFOS E ESTENOTIPISTAS";2;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM SEGURANCA NO TRABALHO";47;FALSE;"2006-2021";"2452"
2021;"TECNICOS E ANALISTAS DE SEGUROS E AFINS";0;FALSE;"2006-2021";"2452"
2021;"AGENTES DA SAUDE E DO MEIO AMBIENTE";2;FALSE;"2006-2021";"2452"
2021;"AGENTES DE INSPECAO DE PESOS E MEDIDAS";12;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM OPERACOES E SERVICOS BANCARIOS";2;FALSE;"2006-2021";"2452"
2021;"TECNICOS DE VENDAS ESPECIALIZADAS";37;FALSE;"2006-2021";"2452"
2021;"COMPRADORES";48;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM EXPORTACAO E IMPORTACAO";1;FALSE;"2006-2021";"2452"
2021;"REPRESENTANTES COMERCIAIS AUTONOMOS";2;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM OPERACAO DE MAQUINAS DE TRANSMISSAO DE DADOS";1;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM OPERACAO DE APARELHOS DE SONORIZACAO";0;FALSE;"2006-2021";"2452"
2021;"TECNICOS EM OPERACAO DE APARELHOS DE CENOGRAF";7;FALSE;"2006-2021";"2452"
2021;"DESIGNERS DE INTERIORES, DE VITRINES E VISUAL MERCHANDISER (NIVEL MEDIO)";1;FALSE;"2006-2021";"2452"
2021;"ATLETAS PROFISSIONAIS";0;FALSE;"2006-2021";"2452"
2021;"TECNICOS DE PLANEJAMENTO E CONTROLE DE PRODUCAO";158;FALSE;"2006-2021";"2452"
2021;"TECNICOS DE CONTROLE DA PRODUCAO";389;FALSE;"2006-2021";"2452"
2021;"TECNICOS DE APOIO EM PESQUISA E DESENVOLVIMENTO";5;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE SERVICOS ADMINISTRATIVOS (EXCETO CONTABILIDADE, FINANCAS E CONTROLE)";31;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE SERVICOS FINANCEIROS, DE CAMBIO E DE CONTROLE";17;FALSE;"2006-2021";"2452"
2021;"ESCRITURARIOS EM GERAL, AGENTES, ASSISTENTES E AUXILIARES ADMINISTRATIVOS";495;FALSE;"2006-2021";"2452"
2021;"CONTINUOS";7;FALSE;"2006-2021";"2452"
2021;"ESCRITURARIOS DE CONTABILIDADE";72;FALSE;"2006-2021";"2452"
2021;"ALMOXARIFES E ARMAZENISTAS";234;FALSE;"2006-2021";"2452"
2021;"ESCRITURARIOS DE APOIO À PRODUCAO";108;FALSE;"2006-2021";"2452"
2021;"ESCRITURARIOS DE SERVICOS DE BIBLIOTECA E DOCUMENTACAO";0;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE TRABALHADORES DE ATENDIMENTO AO PUBLICO";0;FALSE;"2006-2021";"2452"
2021;"CAIXAS E BILHETEIROS (EXCETO CAIXA DE BANCO)";1;FALSE;"2006-2021";"2452"
2021;"COBRADORES E AFINS";1;FALSE;"2006-2021";"2452"
2021;"RECEPCIONISTAS";22;FALSE;"2006-2021";"2452"
2021;"TELEFONISTAS";2;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE TELEMARKETING";2;FALSE;"2006-2021";"2452"
2021;"DESPACHANTES DOCUMENTALISTAS";1;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DOS SERVICOS DE TRANSPORTE, TURISMO, HOTELARIA E ADMINISTRACAO E EDIFICIOS";0;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DOS SERVICOS DE PROTECAO, SEGURANCA E OUTROS";1;FALSE;"2006-2021";"2452"
2021;"FISCAIS E COBRADORES DOS TRANSPORTES PUBLICOS";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DOS SERVICOS DOMESTICOS EM GERAL";22;FALSE;"2006-2021";"2452"
2021;"COZINHEIROS";12;FALSE;"2006-2021";"2452"
2021;"GARCONS, BARMEN, COPEIROS E SOMMELIERS";6;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES AUXILIARES NOS SERVICOS DE ALIMENTACAO";11;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES NOS SERVICOS DE ADMINISTRACAO DE EDIFICIOS";6;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES NOS SERVICOS DE MANUTENCAO E CONSERVACAO DE EDIFICIOS E LOGRADOUROS";9;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES NOS  SERVICOS DE MANUTENCAO DE EDIFICACOES";178;FALSE;"2006-2021";"2452"
2021;"AGENTES COMUNITARIOS DE SAUDE, PARTEIRAS PRATICAS E AFINS";0;FALSE;"2006-2021";"2452"
2021;"AUXILIARES DE LABORATORIO DA SAUDE";2;FALSE;"2006-2021";"2452"
2021;"TINTUREIROS, LAVADEIROS E AFINS, À MAQUINA";0;FALSE;"2006-2021";"2452"
2021;"BOMBEIROS E SALVA-VIDAS";0;FALSE;"2006-2021";"2452"
2021;"VIGILANTES E GUARDAS DE SEGURANCA";11;FALSE;"2006-2021";"2452"
2021;"PORTEIROS, GUARDAS E VIGIAS";82;FALSE;"2006-2021";"2452"
2021;"MOTOCICLISTAS E CICLISTAS DE ENTREGAS RAPIDAS";3;FALSE;"2006-2021";"2452"
2021;"CATADORES DE SUCATA";28;FALSE;"2006-2021";"2452"
2021;"OUTROS TRABALHADORES DOS SERVICOS";7;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE VENDAS E DE PRESTACAO DE SERVICOS";16;FALSE;"2006-2021";"2452"
2021;"VENDEDORES E DEMONSTRADORES EM LOJAS OU MERCADOS";69;FALSE;"2006-2021";"2452"
2021;"VENDEDORES EM DOMICILIO";7;FALSE;"2006-2021";"2452"
2021;"VENDEDORES EM QUIOSQUES E BARRACAS";0;FALSE;"2006-2021";"2452"
2021;"VENDEDORES AMBULANTES";0;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES NA EXPLORACAO AGROPECUARIA";0;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE APOIO À AGRICULTURA";15;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES NA EXPLORACAO FLORESTAL, CACA E PESCA";0;FALSE;"2006-2021";"2452"
2021;"EXTRATIVISTAS FLORESTAIS DE ESPECIES PRODUTORAS DE GOMAS ELASTICAS, NAO ELASTICAS E RESINAS";0;FALSE;"2006-2021";"2452"
2021;"EXTRATIVISTAS FLORESTAIS DE ESPECIES PRODUTORAS DE SUBSTANCIAS ALIMENTICIAS";0;FALSE;"2006-2021";"2452"
2021;"CARVOEJADORES E AFINS";0;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA MECANIZACAO AGROPECUARIA";5;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DA EXTRACAO MINERAL";1;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DA CONSTRUCAO CIVIL";6;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA EXTRACAO DE MINERAIS SOLIDOS";2;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE EXTRACAO DE MINERAIS SOLIDOS (OPERADORES DE MAQUINAS)";3;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE BENEFICIAMENTO DE MINERIOS";6;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE BENEFICIAMENTO DE PEDRAS ORNAMENTAIS";5;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES NA OPERACAO DE MAQUINAS DE TERRAPLENAGEM E FUNDACOES";37;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE ESTRUTURAS DE ALVENARIA";23;FALSE;"2006-2021";"2452"
2021;"MONTADORES DE ESTRUTURAS DE CONCRETO ARMADO";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE MONTAGEM DE ESTRUTURAS DE MADEIRA, METAL E COMPOSITOS EM OBRAS CIVIS";9;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE INSTALACOES ELETRICAS";22;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE INSTALACOES DE MATERIAIS ISOLANTES";0;FALSE;"2006-2021";"2452"
2021;"REVESTIDORES DE CONCRETO ARMADO (REVESTIMENTOS RIGIDOS)";0;FALSE;"2006-2021";"2452"
2021;"VIDRACEIROS (REVESTIMENTOS RIGIDOS)";1;FALSE;"2006-2021";"2452"
2021;"GESSEIROS";0;FALSE;"2006-2021";"2452"
2021;"APLICADORES DE REVESTIMENTOS CERAMICOS, PASTILHAS, PEDRAS E MADEIRAS";1;FALSE;"2006-2021";"2452"
2021;"PINTORES DE OBRAS E REVESTIDORES DE INTERIORES (REVESTIMENTOS FLEXIVEIS)";9;FALSE;"2006-2021";"2452"
2021;"AJUDANTES DE OBRAS CIVIS";29;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE USINAGEM, CONFORMACAO E TRATAMENTO DE METAIS";173;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DA MONTAGEM METALMECANICA";28;FALSE;"2006-2021";"2452"
2021;"FERRAMENTEIROS E AFINS";324;FALSE;"2006-2021";"2452"
2021;"PREPARADORES E OPERADORES DE MAQUINAS-FERRAMENTA CONVENCIONAIS";596;FALSE;"2006-2021";"2452"
2021;"AFIADORES E POLIDORES DE METAIS";155;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS E CENTROS DE USINAGEM CNC";285;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE FORJAMENTO DE METAIS";13;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE FUNDICAO DE METAIS PUROS E DE LIGAS METALICAS";1617;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE MOLDAGEM DE METAIS E DE LIGAS METALICAS";596;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE TREFILACAO, ESTIRAMENTO E EXTRUSAO DE METAIS E DE COMPOSITOS";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE TRATAMENTO TERMICO DE METAIS E DE COMPOSITOS";17;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE TRATAMENTO DE SUPERFICIES DE METAIS E DE COMPOSITOS (TERMOQUIMICOS)";38;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA PINTURA DE EQUIPAMENTOS, VEICULOS, ESTRUTURAS METALICAS E DE COMPOSITOS";37;FALSE;"2006-2021";"2452"
2021;"ENCANADORES E INSTALADORES DE TUBULACOES";0;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE TRACAGEM E MONTAGEM DE ESTRUTURAS METALICAS E DE COMPOSITOS";55;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE SOLDAGEM E CORTE DE METAIS E DE COMPOSITOS";224;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE CALDEIRARIA E SERRALHERIA";73;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS DE CONFORMACAO DE METAIS";53;FALSE;"2006-2021";"2452"
2021;"AJUSTADORES MECANICOS POLIVALENTES";45;FALSE;"2006-2021";"2452"
2021;"MONTADORES DE MAQUINAS, APARELHOS E ACESSORIOS EM LINHAS DE MONTAGEM";13;FALSE;"2006-2021";"2452"
2021;"MONTADORES DE MAQUINAS INDUSTRIAIS";35;FALSE;"2006-2021";"2452"
2021;"MONTADORES DE MAQUINAS PESADAS E EQUIPAMENTOS AGRICOLAS";0;FALSE;"2006-2021";"2452"
2021;"MONTADORES DE VEICULOS AUTOMOTORES (LINHA DE MONTAGEM)";3;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE MONTAGENS E INSTALACOES ELETROELETRONICAS";10;FALSE;"2006-2021";"2452"
2021;"MONTADORES DE EQUIPAMENTOS ELETRO-ELETRONICOS";5;FALSE;"2006-2021";"2452"
2021;"INSTALADORES E REPARADORES DE LINHAS E CABOS ELETRICOS, TELEFONICOS E DE COMUNICACAO DE DADOS";1;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DA MECANICA DE PRECISAO E INSTRUMENTOS MUSICAIS";0;FALSE;"2006-2021";"2452"
2021;"MECANICOS DE INSTRUMENTOS DE PRECISAO (EXCETO TECNICOS)";79;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE VIDRARIA, CERAMICA E AFINS";5;FALSE;"2006-2021";"2452"
2021;"JOALHEIROS E LAPIDADORES DE GEMAS";4;FALSE;"2006-2021";"2452"
2021;"ARTESAOS DE METAIS PRECIOSOS E SEMI-PRECIOSOS";20;FALSE;"2006-2021";"2452"
2021;"SOPRADORES, MOLDADORES E MODELADORES DE VIDROS E AFINS";3;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA TRANSFORMACAO DE VIDROS PLANOS";0;FALSE;"2006-2021";"2452"
2021;"CERAMISTAS (PREPARACAO E FABRICACAO)";0;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DA INDUSTRIA TEXTIL";4;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES NA CONFECCAO DO VESTUARIO";1;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES NA CONFECCAO DE CALCADOS";1;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DAS ARTES GRAFICAS";0;FALSE;"2006-2021";"2452"
2021;"OPERADORES DA FIACAO";2;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DE ACABAMENTO, TINGIMENTO E ESTAMPARIA DAS INDUSTRIAS TEXTEIS";0;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DO ACABAMENTO DE COUROS E PELES";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES POLIVALENTES DAS INDUSTRIAS DA CONFECCAO DE ROUPAS";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA PREPARACAO DA CONFECCAO DE ROUPAS";10;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS PARA BORDADO E ACABAMENTO DE ROUPAS";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES POLIVALENTES DA CONFECCAO DE CALCADOS";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA PREPARACAO DA CONFECCAO DE CALCADOS";1;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS DE COSTURAR E MONTAR CALCADOS";0;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA PREPARACAO DE ARTEFATOS DE TECIDOS, COUROS E TAPECARIA";0;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DO ACABAMENTO DE ARTEFATOS DE TECIDOS E COUROS";1;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA PRE-IMPRESSAO GRAFICA";4;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DA IMPRESSAO GRAFICA";3;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES DO ACABAMENTO GRAFICO";2;FALSE;"2006-2021";"2452"
2021;"TRABALHADORES TIPOGRAFICOS LINOTIPISTAS E AFINS";2;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES EM INDUSTRIA DE MADEIRA, MOBILIARIO E DA CARPINTARIA VEICULAR";1;FALSE;"2006-2021";"2452"
2021;"MARCENEIROS E AFINS";6;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS DE DESDOBRAMENTO DE MADEIRAS";3;FALSE;"2006-2021";"2452"
2021;"PREPARADORES E OPERADORES DE USINAGEM DE MADEIRA CONVENCIONAL";16;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS DE MADEIRAS (PRODUCAO EM SERIE)";0;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS DE USINAGEM DE MADEIRA CNC";0;FALSE;"2006-2021";"2452"
2021;"MONTADORES DE MOVEIS E ARTEFATOS DE MADEIRA";1;FALSE;"2006-2021";"2452"
2021;"SUPERVISORES DE TRABALHADORES DE EMBALAGEM E ETIQUETAGEM";1;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE MAQUINAS E EQUIPAMENTOS DE ELEVACAO";9;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE EQUIPAMENTOS DE MOVIMENTACAO DE CARGAS";198;FALSE;"2006-2021";"2452"
2021;"MOTORISTAS DE VEICULOS DE PEQUENO E MEDIO PORTE";67;FALSE;"2006-2021";"2452"
2021;"MOTORISTAS DE ONIBUS URBANOS, METROPOLITANOS E RODOVIARIOS";1;FALSE;"2006-2021";"2452"
2021;"MOTORISTAS DE VEICULOS DE CARGAS EM GERAL";77;FALSE;"2006-2021";"2452"
2021;"OPERADORES DE VEICULOS SOBRE TRILHOS E CABOS AEREOS";1;FALSE;"2006-2021";"2452"
