"ano";"categoria";"frequencia";"is_total";"periodo_metodologico";"cnae_subclasse"
2007;"Até 5ª Incompleto";1944;FALSE;"2006-2021";"2451"
2007;"5ª Completo Fundamental";4736;FALSE;"2006-2021";"2451"
2007;"6ª a 9ª Fundamental";8675;FALSE;"2006-2021";"2451"
2007;"Fundamental Completo";13399;FALSE;"2006-2021";"2451"
2007;"Médio Incompleto";5619;FALSE;"2006-2021";"2451"
2007;"Médio Completo";20059;FALSE;"2006-2021";"2451"
2007;"Superior Incompleto";1709;FALSE;"2006-2021";"2451"
2007;"Superior Completo";2345;FALSE;"2006-2021";"2451"
2006;"Total";52858;TRUE;"2006-2021";"2451"
2006;"Analfabeto";125;FALSE;"2006-2021";"2451"
2006;"Até 5ª Incompleto";1719;FALSE;"2006-2021";"2451"
2006;"5ª Completo Fundamental";4582;FALSE;"2006-2021";"2451"
2006;"6ª a 9ª Fundamental";8348;FALSE;"2006-2021";"2451"
2006;"Fundamental Completo";12940;FALSE;"2006-2021";"2451"
2006;"Médio Incompleto";5072;FALSE;"2006-2021";"2451"
2006;"Médio Completo";16591;FALSE;"2006-2021";"2451"
2006;"Superior Incompleto";1493;FALSE;"2006-2021";"2451"
2006;"Superior Completo";1988;FALSE;"2006-2021";"2451"
2025;"Total";42436;TRUE;"2022-atual";"2451"
2025;"Analfabeto";313;FALSE;"2022-atual";"2451"
2025;"Até 5ª Incompleto";1388;FALSE;"2022-atual";"2451"
2025;"5ª Completo Fundamental";1346;FALSE;"2022-atual";"2451"
2025;"6ª a 9ª Fundamental";3142;FALSE;"2022-atual";"2451"
2025;"Fundamental Completo";6173;FALSE;"2022-atual";"2451"
2025;"Médio Incompleto";3790;FALSE;"2022-atual";"2451"
2025;"Médio Completo";21204;FALSE;"2022-atual";"2451"
2025;"Superior Incompleto";1034;FALSE;"2022-atual";"2451"
2025;"Superior Completo";4046;FALSE;"2022-atual";"2451"
2024;"Total";43904;TRUE;"2022-atual";"2451"
2024;"Analfabeto";128;FALSE;"2022-atual";"2451"
2024;"Até 5ª Incompleto";1435;FALSE;"2022-atual";"2451"
2024;"5ª Completo Fundamental";1343;FALSE;"2022-atual";"2451"
2024;"6ª a 9ª Fundamental";3198;FALSE;"2022-atual";"2451"
2024;"Fundamental Completo";6750;FALSE;"2022-atual";"2451"
2024;"Médio Incompleto";3904;FALSE;"2022-atual";"2451"
2024;"Médio Completo";21936;FALSE;"2022-atual";"2451"
2024;"Superior Incompleto";1096;FALSE;"2022-atual";"2451"
2024;"Superior Completo";4114;FALSE;"2022-atual";"2451"
2023;"Total";44336;TRUE;"2022-atual";"2451"
2023;"Analfabeto";126;FALSE;"2022-atual";"2451"
2023;"Até 5ª Incompleto";1441;FALSE;"2022-atual";"2451"
2023;"5ª Completo Fundamental";1370;FALSE;"2022-atual";"2451"
2023;"6ª a 9ª Fundamental";3293;FALSE;"2022-atual";"2451"
2023;"Fundamental Completo";6940;FALSE;"2022-atual";"2451"
2023;"Médio Incompleto";3937;FALSE;"2022-atual";"2451"
2023;"Médio Completo";22042;FALSE;"2022-atual";"2451"
2023;"Superior Incompleto";1063;FALSE;"2022-atual";"2451"
2023;"Superior Completo";4124;FALSE;"2022-atual";"2451"
2022;"Total";47390;TRUE;"2022-atual";"2451"
2022;"Analfabeto";155;FALSE;"2022-atual";"2451"
2022;"Até 5ª Incompleto";1547;FALSE;"2022-atual";"2451"
2022;"5ª Completo Fundamental";1622;FALSE;"2022-atual";"2451"
2022;"6ª a 9ª Fundamental";3805;FALSE;"2022-atual";"2451"
2022;"Fundamental Completo";7701;FALSE;"2022-atual";"2451"
2022;"Médio Incompleto";4575;FALSE;"2022-atual";"2451"
2022;"Médio Completo";23157;FALSE;"2022-atual";"2451"
2022;"Superior Incompleto";1268;FALSE;"2022-atual";"2451"
2022;"Superior Completo";3560;FALSE;"2022-atual";"2451"
