DATA;ANO;MES;UF;CNAE_DIVISAO;CNAE_DIVISAO_DESCRICAO;FATOR_CARGA_ASSUMIDO;CONSUMO_MWH;CUSTO_TOTAL_RS_MWH_BAIXO;CUSTO_TOTAL_RS_MWH_MEDIO;CUSTO_TOTAL_RS_MWH_ALTO;GASTO_ESTIMADO_RS_BAIXO;GASTO_ESTIMADO_RS_MEDIO;GASTO_ESTIMADO_RS_ALTO;PARTICIPACAO_PCT_SETOR
20120101;2012;1;BR;10;Fabricação de produtos alimentícios;0.65;1474687.975;252.5;244.78;241.35;372358713.69;360974122.52;355915942.77;11.5366
20120101;2012;1;BR;11;Fabricação de bebidas;0.55;258017.0;258.74;247.49;242.87;66759318.58;63856627.33;62664588.79;2.0185
20120101;2012;1;BR;12;Fabricação de produtos do fumo;0.55;16273.0;270.68;258.38;253.33;4404775.64;4204617.74;4122439.09;0.1273
20120101;2012;1;BR;13;Fabricação de produtos têxteis;0.55;464899.0;258.33;247.21;242.64;120097358.67;114927681.79;112803093.36;3.637
20120101;2012;1;BR;14;Confecção de artigos do vestuário e acessórios;0.4;59084.347;267.19;254.1;246.24;15786746.67;15013332.57;14548929.61;0.4622
20120101;2012;1;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;100487.166;279.0;259.87;252.91;28035919.31;26113599.83;25414209.15;0.7861
20120101;2012;1;BR;16;Fabricação de produtos de madeira;0.55;238518.385;259.61;248.21;243.53;61921757.93;59202648.34;58086382.3;1.866
20120101;2012;1;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;662221.345;236.34;232.41;231.01;156509392.68;153906862.79;152979752.91;5.1806
20120101;2012;1;BR;18;Impressão e reprodução de gravações;0.45;60190.893;258.11;241.9;236.0;15535871.39;14560177.02;14205050.75;0.4709
20120101;2012;1;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;276553.272;240.06;235.98;234.53;66389378.48;65261041.13;64860038.88;2.1635
20120101;2012;1;BR;20;Fabricação de produtos químicos;0.8;1449398.0;240.49;235.88;233.66;348565725.02;341884000.24;338666336.68;11.3388
20120101;2012;1;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;85603.0;243.83;235.58;232.04;20872579.49;20166354.74;19863320.12;0.6697
20120101;2012;1;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;657425.0;247.95;239.37;235.68;163008528.75;157367822.25;154941924.0;5.1431
20120101;2012;1;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1067801.719;241.39;237.22;235.74;257756656.95;253303923.78;251723577.24;8.3535
20120101;2012;1;BR;24;Metalurgia;0.85;4303301.851;243.31;238.89;237.32;1047036373.37;1028015779.19;1021259595.28;33.6652
20120101;2012;1;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;392048.513;249.41;239.14;234.93;97780819.63;93754481.4;92103957.16;3.067
20120101;2012;1;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;40684.0;236.67;227.63;223.92;9628682.28;9260898.92;9109961.28;0.3183
20120101;2012;1;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;157004.0;244.78;234.96;230.94;38431439.12;36889659.84;36258503.76;1.2283
20120101;2012;1;BR;28;Fabricação de máquinas e equipamentos;0.5;170592.793;258.05;244.77;239.61;44021470.23;41755997.94;40875739.13;1.3346
20120101;2012;1;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;542401.0;242.61;234.46;230.96;131591906.61;127171338.46;125272934.96;4.2433
20120101;2012;1;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;40383.0;246.18;236.21;232.12;9941486.94;9538868.43;9373701.96;0.3159
20120101;2012;1;BR;31;Fabricação de móveis;0.45;84214.15;274.43;255.9;249.17;23110889.18;21550400.98;20983639.76;0.6588
20120101;2012;1;BR;32;Fabricação de produtos diversos;0.45;157986.0;268.45;250.81;244.4;42411341.7;39624468.66;38611778.4;1.2359
20120101;2012;1;BR;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;22877.0;243.03;232.47;226.14;5559797.31;5318216.19;5173404.78;0.179
20120101;2012;1;SP;10;Fabricação de produtos alimentícios;0.65;381215.0;223.36;217.71;215.2;85149383.49;82994655.08;82036998.01;9.0491
20120101;2012;1;SP;11;Fabricação de bebidas;0.55;79568.0;229.49;221.14;217.71;18259776.93;17595389.08;17322819.71;1.8888
20120101;2012;1;SP;12;Fabricação de produtos do fumo;0.55;436.0;229.49;221.14;217.71;100056.09;96415.51;94921.95;0.0103
20120101;2012;1;SP;13;Fabricação de produtos têxteis;0.55;148080.0;229.49;221.14;217.71;33982351.79;32745893.01;32238627.87;3.5151
20120101;2012;1;SP;14;Confecção de artigos do vestuário e acessórios;0.4;24728.0;239.69;229.49;223.36;5927101.74;5674740.65;5523323.99;0.587
20120101;2012;1;SP;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;17007.0;239.69;226.08;221.14;4076440.45;3845020.99;3760868.47;0.4037
20120101;2012;1;SP;16;Fabricação de produtos de madeira;0.55;68577.0;229.49;221.14;217.71;15737491.48;15164877.8;14929959.37;1.6279
20120101;2012;1;SP;17;Fabricação de celulose, papel e produtos de papel;0.85;293543.0;216.37;213.28;212.18;63512462.79;62606186.37;62284392.57;6.968
20120101;2012;1;SP;18;Impressão e reprodução de gravações;0.45;36765.0;239.69;226.08;221.14;8812273.36;8312000.76;8130083.45;0.8727
20120101;2012;1;SP;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;94218.0;216.37;213.28;212.18;20385487.71;20094601.7;19991316.09;2.2365
20120101;2012;1;SP;20;Fabricação de produtos químicos;0.8;546920.0;217.71;214.18;212.48;119070437.3;117138351.63;116208088.16;12.9826
20120101;2012;1;SP;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;48255.0;226.08;219.28;216.37;10909712.95;10581402.67;10440698.27;1.1455
20120101;2012;1;SP;22;Fabricação de produtos de borracha e de material plástico;0.6;303834.0;226.08;219.28;216.37;68692191.96;66625010.87;65739076.11;7.2123
20120101;2012;1;SP;23;Fabricação de produtos de minerais não metálicos;0.85;320175.0;216.37;213.28;212.18;69274698.34;68286199.03;67935210.14;7.6002
20120101;2012;1;SP;24;Metalurgia;0.85;978074.0;216.37;213.28;212.18;211621086.28;208601408.06;207529203.48;23.2171
20120101;2012;1;SP;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;207508.0;229.49;221.14;217.71;47620271.85;45887592.97;45176750.35;4.9257
20120101;2012;1;SP;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;33773.0;229.49;221.14;217.71;7750445.48;7468443.04;7352749.72;0.8017
20120101;2012;1;SP;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;100245.0;229.49;221.14;217.71;23004868.01;22167828.5;21824427.68;2.3796
20120101;2012;1;SP;28;Fabricação de máquinas e equipamentos;0.5;77759.0;233.86;223.36;219.28;18184736.48;17368495.23;17051068.08;1.8458
20120101;2012;1;SP;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;322002.0;226.08;219.28;216.37;72799697.19;70608907.33;69669997.39;7.6436
20120101;2012;1;SP;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;24449.0;229.49;221.14;217.71;5610713.93;5406566.3;5322813.43;0.5804
20120101;2012;1;SP;31;Fabricação de móveis;0.45;22423.0;239.69;226.08;221.14;5374611.87;5069495.25;4958543.75;0.5323
20120101;2012;1;SP;32;Fabricação de produtos diversos;0.45;61916.0;239.69;226.08;221.14;14840764.78;13998254.83;13691887.57;1.4697
20120101;2012;1;SP;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;21257.0;239.69;229.49;223.36;5095131.1;4878193.22;4748030.49;0.5046
20120201;2012;2;BR;10;Fabricação de produtos alimentícios;0.65;1530191.97;256.47;248.81;245.41;392448334.55;380727064.06;375524411.36;11.5833
20120201;2012;2;BR;11;Fabricação de bebidas;0.55;238150.0;263.03;251.85;247.26;62640594.5;59978077.5;58884969.0;1.8027
20120201;2012;2;BR;12;Fabricação de produtos do fumo;0.55;18198.0;274.14;261.75;256.67;4988799.72;4763326.5;4670880.66;0.1378
20120201;2012;2;BR;13;Fabricação de produtos têxteis;0.55;571735.0;261.33;250.45;245.98;149411507.55;143191030.75;140635375.3;4.3279
20120201;2012;2;BR;14;Confecção de artigos do vestuário e acessórios;0.4;66812.013;276.43;262.91;254.8;18468844.75;17565546.34;17023700.91;0.5058
20120201;2012;2;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;125027.946;282.61;263.53;256.59;35334147.82;32948614.61;32080920.66;0.9464
20120201;2012;2;BR;16;Fabricação de produtos de madeira;0.55;256358.468;264.6;253.17;248.48;67832450.63;64902273.34;63699952.13;1.9406
20120201;2012;2;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;645251.816;240.98;237.12;235.75;155492782.62;153002110.61;152118115.62;4.8844
20120201;2012;2;BR;18;Impressão e reprodução de gravações;0.45;63907.214;262.47;246.76;241.04;16773726.46;15769744.13;15404194.86;0.4838
20120201;2012;2;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;272266.376;245.11;241.04;239.6;66735211.42;65627087.27;65235023.69;2.061
20120201;2012;2;BR;20;Fabricação de produtos químicos;0.8;1472947.0;244.58;240.06;237.88;360253377.26;353595656.82;350384632.36;11.1499
20120201;2012;2;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;89147.0;249.34;241.24;237.77;22227912.98;21505822.28;21196482.19;0.6748
20120201;2012;2;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;727598.0;252.01;243.64;240.05;183361971.98;177271976.72;174659899.9;5.5078
20120201;2012;2;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1080787.629;245.67;241.54;240.07;265517096.82;261053443.91;259464686.09;8.1814
20120201;2012;2;BR;24;Metalurgia;0.85;4221567.754;246.73;242.34;240.78;1041587411.94;1023054729.5;1016469083.81;31.9565
20120201;2012;2;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;450661.38;254.33;244.28;240.15;114616708.78;110087561.91;108226330.41;3.4114
20120201;2012;2;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;51147.0;247.13;237.93;234.15;12639958.11;12169405.71;11976070.05;0.3872
20120201;2012;2;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;180307.0;249.49;240.01;236.12;44984793.43;43275483.07;42574088.84;1.3649
20120201;2012;2;BR;28;Fabricação de máquinas e equipamentos;0.5;199607.752;262.41;249.38;244.31;52379070.2;49778181.19;48766169.89;1.511
20120201;2012;2;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;595901.0;247.37;239.47;236.09;147408030.37;142700412.47;140686267.09;4.5109
20120201;2012;2;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;44243.0;252.08;242.28;238.26;11152775.44;10719194.04;10541337.18;0.3349
20120201;2012;2;BR;31;Fabricação de móveis;0.45;101690.405;278.8;260.33;253.61;28351284.91;26473063.13;25789703.61;0.7698
20120201;2012;2;BR;32;Fabricação de produtos diversos;0.45;179487.0;272.12;254.82;248.53;48842002.44;45736877.34;44607904.11;1.3587
20120201;2012;2;BR;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;27385.0;247.72;237.81;231.87;6783812.2;6512426.85;6349759.95;0.2073
20120201;2012;2;SP;10;Fabricação de produtos alimentícios;0.65;396598.0;229.71;224.41;222.06;91102091.95;89000833.0;88066940.13;8.9485
20120201;2012;2;SP;11;Fabricação de bebidas;0.55;71702.0;235.45;227.62;224.41;16882137.68;16320933.36;16090695.69;1.6178
20120201;2012;2;SP;12;Fabricação de produtos do fumo;0.55;444.0;235.45;227.62;224.41;104539.19;101064.05;99638.35;0.01
20120201;2012;2;SP;13;Fabricação de produtos têxteis;0.55;198536.0;235.45;227.62;224.41;46745029.23;45191107.99;44553601.84;4.4796
20120201;2012;2;SP;14;Confecção de artigos do vestuário e acessórios;0.4;20535.0;245.01;235.45;229.71;5031379.74;4834937.62;4717072.35;0.4633
20120201;2012;2;SP;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;21390.0;245.01;232.26;227.62;5240867.43;4968039.12;4868828.83;0.4826
20120201;2012;2;SP;16;Fabricação de produtos de madeira;0.55;66493.0;235.45;227.62;224.41;15655685.76;15135251.76;14921740.37;1.5003
20120201;2012;2;SP;17;Fabricação de celulose, papel e produtos de papel;0.85;287983.0;223.15;220.26;219.23;64263181.02;63429764.12;63133840.73;6.4978
20120201;2012;2;SP;18;Impressão e reprodução de gravações;0.45;39304.0;245.01;232.26;227.62;9630063.28;9128742.85;8946444.52;0.8868
20120201;2012;2;SP;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;87199.0;223.15;220.26;219.23;19458388.59;19206036.47;19116433.18;1.9675
20120201;2012;2;SP;20;Fabricação de produtos químicos;0.8;573835.0;224.41;221.1;219.5;128774711.43;126874525.46;125959621.11;12.9475
20120201;2012;2;SP;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;48800.0;232.26;225.88;223.15;11334282.8;11023062.1;10889681.8;1.1011
20120201;2012;2;SP;22;Fabricação de produtos de borracha e de material plástico;0.6;346811.0;232.26;225.88;223.15;80550285.91;78338507.99;77390603.17;7.8251
20120201;2012;2;SP;23;Fabricação de produtos de minerais não metálicos;0.85;320785.0;223.15;220.26;219.23;71582921.65;70654576.43;70324946.61;7.2379
20120201;2012;2;SP;24;Metalurgia;0.85;965012.0;223.15;220.26;219.23;215341672.41;212548947.45;211557327.72;21.7737
20120201;2012;2;SP;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;236045.0;235.45;227.62;224.41;55576471.9;53728971.5;52971022.61;5.3259
20120201;2012;2;SP;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;36075.0;235.45;227.62;224.41;8493809.33;8211453.95;8095615.84;0.814
20120201;2012;2;SP;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;116424.0;235.45;227.62;224.41;27411871.32;26500632.41;26126790.81;2.6269
20120201;2012;2;SP;28;Fabricação de máquinas e equipamentos;0.5;91207.0;239.55;229.71;225.88;21848494.06;20951060.02;20602057.89;2.0579
20120201;2012;2;SP;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;357263.0;232.26;225.88;223.15;82977866.32;80699431.05;79722958.79;8.061
20120201;2012;2;SP;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;25660.0;235.45;227.62;224.41;6041611.85;5840773.62;5758378.45;0.579
20120201;2012;2;SP;31;Fabricação de móveis;0.45;25941.0;245.01;232.26;227.62;6355929.97;6025053.9;5904735.32;0.5853
20120201;2012;2;SP;32;Fabricação de produtos diversos;0.45;72215.0;245.01;232.26;227.62;17693746.68;16772648.21;16437703.3;1.6294
20120201;2012;2;SP;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;25750.0;245.01;235.45;229.71;6309132.13;6062802.23;5915004.28;0.581
20120301;2012;3;BR;10;Fabricação de produtos alimentícios;0.65;1578524.263;256.74;249.06;245.64;405270319.28;393147252.94;387748699.96;11.5558
20120301;2012;3;BR;11;Fabricação de bebidas;0.55;233975.0;263.32;252.09;247.49;61610297.0;58982757.75;57906472.75;1.7128
20120301;2012;3;BR;12;Fabricação de produtos do fumo;0.55;23466.0;274.3;261.9;256.81;6436723.8;6145745.4;6026303.46;0.1718
20120301;2012;3;BR;13;Fabricação de produtos têxteis;0.55;608581.0;260.81;249.99;245.55;158724010.61;152139164.19;149437064.55;4.4552
20120301;2012;3;BR;14;Confecção de artigos do vestuário e acessórios;0.4;76501.443;274.66;261.37;253.39;21011886.33;19995182.16;19384700.64;0.56
20120301;2012;3;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;132286.228;282.58;263.5;256.56;37381442.31;34857421.08;33939354.66;0.9684
20120301;2012;3;BR;16;Fabricação de produtos de madeira;0.55;266173.504;264.29;252.89;248.22;70346995.37;67312617.43;66069587.16;1.9486
20120301;2012;3;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;666548.354;241.12;237.25;235.88;160718139.12;158138596.99;157225425.74;4.8796
20120301;2012;3;BR;18;Impressão e reprodução de gravações;0.45;64968.087;262.43;246.73;241.01;17049575.07;16029576.11;15657958.65;0.4756
20120301;2012;3;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;252811.968;246.24;242.11;240.65;62252419.0;61208305.57;60839200.1;1.8507
20120301;2012;3;BR;20;Fabricação de produtos químicos;0.8;1519595.0;244.63;240.11;237.93;371738524.85;364869955.45;361557238.35;11.1244
20120301;2012;3;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;97169.0;248.61;240.59;237.15;24157185.09;23377889.71;23043628.35;0.7113
20120301;2012;3;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;738978.0;252.38;243.97;240.36;186503267.64;180288462.66;177620752.08;5.4098
20120301;2012;3;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1130086.745;245.76;241.62;240.15;277730118.45;273051559.33;271390331.81;8.273
20120301;2012;3;BR;24;Metalurgia;0.85;4359434.879;246.56;242.17;240.62;1074862263.77;1055724344.65;1048967220.58;31.9139
20120301;2012;3;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;459235.55;254.64;244.55;240.41;116939740.45;112306053.75;110404818.58;3.3619
20120301;2012;3;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;51521.0;246.96;237.77;234.01;12723626.16;12250148.17;12056429.21;0.3772
20120301;2012;3;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;179708.0;249.38;239.91;236.03;44815581.04;43113746.28;42416479.24;1.3156
20120301;2012;3;BR;28;Fabricação de máquinas e equipamentos;0.5;208341.805;262.26;249.25;244.2;54639721.78;51929194.9;50877068.78;1.5252
20120301;2012;3;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;633261.0;247.54;239.62;236.23;156757427.94;151742000.82;149595246.03;4.6359
20120301;2012;3;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;47074.0;252.73;242.86;238.8;11897012.02;11432391.64;11241271.2;0.3446
20120301;2012;3;BR;31;Fabricação de móveis;0.45;105830.362;279.62;261.01;254.24;29592285.82;27622782.79;26906311.23;0.7747
20120301;2012;3;BR;32;Fabricação de produtos diversos;0.45;198110.0;273.35;255.84;249.48;54153368.5;50684462.4;49424482.8;1.4503
20120301;2012;3;BR;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;27827.0;247.83;237.91;231.96;6896365.41;6620321.57;6454750.92;0.2037
20120301;2012;3;SP;10;Fabricação de produtos alimentícios;0.65;397155.0;229.71;224.41;222.06;91230039.81;89125829.76;88190625.29;8.701
20120301;2012;3;SP;11;Fabricação de bebidas;0.55;68715.0;235.45;227.62;224.41;16178852.62;15641027.25;15420380.94;1.5054
20120301;2012;3;SP;12;Fabricação de produtos do fumo;0.55;473.0;235.45;227.62;224.41;111367.2;107665.08;106146.26;0.0104
20120301;2012;3;SP;13;Fabricação de produtos têxteis;0.55;219226.0;235.45;227.62;224.41;51616461.39;49900601.6;49196659.12;4.8029
20120301;2012;3;SP;14;Confecção de artigos do vestuário e acessórios;0.4;26497.0;245.01;235.45;229.71;6492158.22;6238682.35;6086596.83;0.5805
20120301;2012;3;SP;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;22736.0;245.01;232.26;227.62;5570657.41;5280660.94;5175207.68;0.4981
20120301;2012;3;SP;16;Fabricação de produtos de madeira;0.55;71160.0;235.45;227.62;224.41;16754524.52;16197562.38;15969065.09;1.559
20120301;2012;3;SP;17;Fabricação de celulose, papel e produtos de papel;0.85;294562.0;223.15;220.26;219.23;65731279.72;64878823.33;64576139.54;6.4533
20120301;2012;3;SP;18;Impressão e reprodução de gravações;0.45;40008.0;245.01;232.26;227.62;9802553.73;9292253.82;9106690.21;0.8765
20120301;2012;3;SP;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;72135.0;223.15;220.26;219.23;16096868.78;15888111.57;15813987.63;1.5804
20120301;2012;3;SP;20;Fabricação de produtos químicos;0.8;589602.0;224.41;221.1;219.5;132312994.87;130360598.36;129420555.6;12.9172
20120301;2012;3;SP;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;55069.0;232.26;225.88;223.15;12790320.07;12439118.99;12288604.24;1.2065
20120301;2012;3;SP;22;Fabricação de produtos de borracha e de material plástico;0.6;344960.0;232.26;225.88;223.15;80120372.85;77920399.63;76977553.97;7.5575
20120301;2012;3;SP;23;Fabricação de produtos de minerais não metálicos;0.85;331208.0;223.15;220.26;219.23;73908805.94;72950296.77;72609956.56;7.2562
20120301;2012;3;SP;24;Metalurgia;0.85;1016181.0;223.15;220.26;219.23;226759994.7;223819187.71;222774988.13;22.2628
20120301;2012;3;SP;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;236872.0;235.45;227.62;224.41;55771187.92;53917214.67;53156610.26;5.1895
20120301;2012;3;SP;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;36565.0;235.45;227.62;224.41;8609179.16;8322988.59;8205577.08;0.8011
20120301;2012;3;SP;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;116545.0;235.45;227.62;224.41;27440360.6;26528174.64;26153944.5;2.5533
20120301;2012;3;SP;28;Fabricação de máquinas e equipamentos;0.5;95925.0;239.55;229.71;225.88;22978683.57;22034826.63;21667771.15;2.1016
20120301;2012;3;SP;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;376857.0;232.26;225.88;223.15;87528766.67;85125371.19;84095344.55;8.2563
20120301;2012;3;SP;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;26527.0;235.45;227.62;224.41;6245745.81;6038121.66;5952942.52;0.5812
20120301;2012;3;SP;31;Fabricação de móveis;0.45;25080.0;245.01;232.26;227.62;6144972.19;5825078.13;5708753.01;0.5495
20120301;2012;3;SP;32;Fabricação de produtos diversos;0.45;74337.0;245.01;232.26;227.62;18213668.17;17265503.7;16920716.62;1.6286
20120301;2012;3;SP;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;26093.0;245.01;235.45;229.71;6393172.22;6143561.11;5993794.43;0.5717
20120401;2012;4;BR;10;Fabricação de produtos alimentícios;0.65;1547448.841;256.87;249.18;245.76;397493183.79;385593302.2;380301027.16;11.3609
20120401;2012;4;BR;11;Fabricação de bebidas;0.55;224582.0;263.02;251.84;247.24;59069557.64;56558730.88;55525653.68;1.6488
20120401;2012;4;BR;12;Fabricação de produtos do fumo;0.55;25594.0;274.14;261.78;256.71;7016339.16;6699997.32;6570235.74;0.1879
20120401;2012;4;BR;13;Fabricação de produtos têxteis;0.55;589931.0;260.03;249.29;244.88;153399757.93;147063898.99;144462303.28;4.3311
20120401;2012;4;BR;14;Confecção de artigos do vestuário e acessórios;0.4;71959.344;274.9;261.56;253.55;19781623.67;18821686.02;18245291.67;0.5283
20120401;2012;4;BR;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;126049.164;281.64;262.74;255.86;35500486.55;33118157.35;32250939.1;0.9254
20120401;2012;4;BR;16;Fabricação de produtos de madeira;0.55;276338.35;263.68;252.36;247.72;72864896.13;69736746.01;68454536.06;2.0288
20120401;2012;4;BR;17;Fabricação de celulose, papel e produtos de papel;0.85;662025.626;240.99;237.12;235.75;159541555.61;156979516.44;156072541.33;4.8604
20120401;2012;4;BR;18;Impressão e reprodução de gravações;0.45;67578.887;262.27;246.52;240.8;17723914.69;16659547.22;16272995.99;0.4961
20120401;2012;4;BR;19;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;0.85;260962.504;245.42;241.33;239.88;64045417.73;62978081.09;62599685.46;1.9159
20120401;2012;4;BR;20;Fabricação de produtos químicos;0.8;1541367.0;244.59;240.06;237.88;377002954.53;370020562.02;366660381.96;11.3162
20120401;2012;4;BR;21;Fabricação de produtos farmoquímicos e farmacêuticos;0.6;96976.0;248.94;240.85;237.38;24141205.44;23356669.6;23020162.88;0.712
20120401;2012;4;BR;22;Fabricação de produtos de borracha e de material plástico;0.6;759279.0;251.67;243.31;239.72;191087745.93;184740173.49;182014361.88;5.5744
20120401;2012;4;BR;23;Fabricação de produtos de minerais não metálicos;0.85;1137586.718;245.51;241.38;239.91;279288915.14;274590681.99;272918429.52;8.3518
20120401;2012;4;BR;24;Metalurgia;0.85;4279417.85;246.33;241.96;240.4;1054148998.99;1035447942.99;1028772051.14;31.4181
20120401;2012;4;BR;25;Fabricação de produtos de metal, exceto máquinas e equipamentos;0.55;466995.511;254.47;244.37;240.22;118836347.68;114119693.02;112181661.65;3.4285
20120401;2012;4;BR;26;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;0.55;51100.0;247.1;237.84;234.04;12626810.0;12153624.0;11959444.0;0.3752
20120401;2012;4;BR;27;Fabricação de máquinas, aparelhos e materiais elétricos;0.55;183148.0;249.92;240.34;236.41;45772348.16;44017790.32;43298018.68;1.3446
20120401;2012;4;BR;28;Fabricação de máquinas e equipamentos;0.5;202535.793;261.44;248.52;243.49;52950957.72;50334195.28;49315440.24;1.487
20120401;2012;4;BR;29;Fabricação de veículos automotores, reboques e carrocerias;0.6;671321.0;247.35;239.41;236.01;166051249.35;160720960.61;158438469.21;4.9286
20120401;2012;4;BR;30;Fabricação de outros equipamentos de transporte, exceto veículos automotores;0.55;49417.0;251.06;241.33;237.34;12406632.02;11925804.61;11728630.78;0.3628
20120401;2012;4;BR;31;Fabricação de móveis;0.45;107961.143;279.31;260.76;254.02;30154626.85;28151947.65;27424289.54;0.7926
20120401;2012;4;BR;32;Fabricação de produtos diversos;0.45;194031.0;273.06;255.58;249.22;52982104.86;49590442.98;48356405.82;1.4245
20120401;2012;4;BR;33;Manutenção, reparação e instalação de máquinas e equipamentos;0.4;27266.0;248.46;238.37;232.32;6774510.36;6499396.42;6334437.12;0.2002
20120401;2012;4;SP;10;Fabricação de produtos alimentícios;0.65;383998.0;230.2;224.79;222.38;88397128.64;86318926.61;85395281.26;8.178
20120401;2012;4;SP;11;Fabricação de bebidas;0.55;67915.0;236.07;228.07;224.79;16032359.13;15489377.43;15266615.71;1.4464
20120401;2012;4;SP;12;Fabricação de produtos do fumo;0.55;502.0;236.07;228.07;224.79;118504.66;114491.17;112844.6;0.0107
20120401;2012;4;SP;13;Fabricação de produtos têxteis;0.55;225664.0;236.07;228.07;224.79;53271387.62;51467199.72;50727020.07;4.806
20120401;2012;4;SP;14;Confecção de artigos do vestuário e acessórios;0.4;24713.0;245.84;236.07;230.2;6075363.8;5833876.04;5688983.38;0.5263
20120401;2012;4;SP;15;Preparação de couros e fabricação de artefatos de couro, artigos de viagem e calçados;0.45;24079.0;245.84;232.81;228.07;5919503.3;5605779.95;5491698.73;0.5128
20120401;2012;4;SP;16;Fabricação de produtos de madeira;0.55;78506.0;236.07;228.07;224.79;18532524.27;17904867.33;17647367.05;1.6719
20120401;2012;4;SP;17;Fabricação de celulose, papel e produtos de papel;0.85;297219.0;223.5;220.55;219.5;66428882.73;65550261.35;65238287.09;6.3299
20120401;2012;4;SP;18;Impressão e reprodução de gravações;0.45;42474.0;245.84;232.81;228.07;10441670.46;9888280.14;9687047.3;0.9046
