"ano";"categoria";"frequencia";"is_total";"periodo_metodologico";"cnae_subclasse"
2016;"6,0 a 11,9 meses";1390;FALSE;"2006-2021";"2452"
2016;"12,0 a 23,9 meses";1530;FALSE;"2006-2021";"2452"
2016;"24,0 a 35,9 meses";1399;FALSE;"2006-2021";"2452"
2016;"36,0 a 59,9 meses";2126;FALSE;"2006-2021";"2452"
2016;"60,0 a 119,9 meses";2931;FALSE;"2006-2021";"2452"
2016;"120,0 meses ou mais";2173;FALSE;"2006-2021";"2452"
2016;"{ñ class}";3;FALSE;"2006-2021";"2452"
2015;"Total";13792;TRUE;"2006-2021";"2452"
2015;"Ate 2,9 meses";435;FALSE;"2006-2021";"2452"
2015;"3,0 a 5,9 meses";638;FALSE;"2006-2021";"2452"
2015;"6,0 a 11,9 meses";1437;FALSE;"2006-2021";"2452"
2015;"12,0 a 23,9 meses";2121;FALSE;"2006-2021";"2452"
2015;"24,0 a 35,9 meses";1642;FALSE;"2006-2021";"2452"
2015;"36,0 a 59,9 meses";2471;FALSE;"2006-2021";"2452"
2015;"60,0 a 119,9 meses";2818;FALSE;"2006-2021";"2452"
2015;"120,0 meses ou mais";2230;FALSE;"2006-2021";"2452"
2015;"{ñ class}";0;FALSE;"2006-2021";"2452"
2014;"Total";15998;TRUE;"2006-2021";"2452"
2014;"Ate 2,9 meses";1008;FALSE;"2006-2021";"2452"
2014;"3,0 a 5,9 meses";1072;FALSE;"2006-2021";"2452"
2014;"6,0 a 11,9 meses";1810;FALSE;"2006-2021";"2452"
2014;"12,0 a 23,9 meses";2601;FALSE;"2006-2021";"2452"
2014;"24,0 a 35,9 meses";1686;FALSE;"2006-2021";"2452"
2014;"36,0 a 59,9 meses";2817;FALSE;"2006-2021";"2452"
2014;"60,0 a 119,9 meses";2830;FALSE;"2006-2021";"2452"
2014;"120,0 meses ou mais";2174;FALSE;"2006-2021";"2452"
2014;"{ñ class}";0;FALSE;"2006-2021";"2452"
2013;"Total";18538;TRUE;"2006-2021";"2452"
2013;"Ate 2,9 meses";1102;FALSE;"2006-2021";"2452"
2013;"3,0 a 5,9 meses";1378;FALSE;"2006-2021";"2452"
2013;"6,0 a 11,9 meses";2593;FALSE;"2006-2021";"2452"
2013;"12,0 a 23,9 meses";2748;FALSE;"2006-2021";"2452"
2013;"24,0 a 35,9 meses";2457;FALSE;"2006-2021";"2452"
2013;"36,0 a 59,9 meses";2843;FALSE;"2006-2021";"2452"
2013;"60,0 a 119,9 meses";3278;FALSE;"2006-2021";"2452"
2013;"120,0 meses ou mais";2139;FALSE;"2006-2021";"2452"
2013;"{ñ class}";0;FALSE;"2006-2021";"2452"
2012;"Total";19619;TRUE;"2006-2021";"2452"
2012;"Ate 2,9 meses";1213;FALSE;"2006-2021";"2452"
2012;"3,0 a 5,9 meses";1328;FALSE;"2006-2021";"2452"
2012;"6,0 a 11,9 meses";2431;FALSE;"2006-2021";"2452"
2012;"12,0 a 23,9 meses";3697;FALSE;"2006-2021";"2452"
2012;"24,0 a 35,9 meses";2622;FALSE;"2006-2021";"2452"
2012;"36,0 a 59,9 meses";2700;FALSE;"2006-2021";"2452"
2012;"60,0 a 119,9 meses";3382;FALSE;"2006-2021";"2452"
2012;"120,0 meses ou mais";2246;FALSE;"2006-2021";"2452"
2012;"{ñ class}";0;FALSE;"2006-2021";"2452"
2011;"Total";21538;TRUE;"2006-2021";"2452"
2011;"Ate 2,9 meses";1465;FALSE;"2006-2021";"2452"
2011;"3,0 a 5,9 meses";1877;FALSE;"2006-2021";"2452"
2011;"6,0 a 11,9 meses";4248;FALSE;"2006-2021";"2452"
2011;"12,0 a 23,9 meses";4034;FALSE;"2006-2021";"2452"
2011;"24,0 a 35,9 meses";1999;FALSE;"2006-2021";"2452"
2011;"36,0 a 59,9 meses";2844;FALSE;"2006-2021";"2452"
2011;"60,0 a 119,9 meses";3073;FALSE;"2006-2021";"2452"
2011;"120,0 meses ou mais";1995;FALSE;"2006-2021";"2452"
2011;"{ñ class}";3;FALSE;"2006-2021";"2452"
2010;"Total";19555;TRUE;"2006-2021";"2452"
2010;"Ate 2,9 meses";1674;FALSE;"2006-2021";"2452"
2010;"3,0 a 5,9 meses";1832;FALSE;"2006-2021";"2452"
2010;"6,0 a 11,9 meses";3196;FALSE;"2006-2021";"2452"
2010;"12,0 a 23,9 meses";3005;FALSE;"2006-2021";"2452"
2010;"24,0 a 35,9 meses";2162;FALSE;"2006-2021";"2452"
2010;"36,0 a 59,9 meses";2645;FALSE;"2006-2021";"2452"
2010;"60,0 a 119,9 meses";3159;FALSE;"2006-2021";"2452"
2010;"120,0 meses ou mais";1882;FALSE;"2006-2021";"2452"
2010;"{ñ class}";0;FALSE;"2006-2021";"2452"
2009;"Total";17309;TRUE;"2006-2021";"2452"
2009;"Ate 2,9 meses";1728;FALSE;"2006-2021";"2452"
2009;"3,0 a 5,9 meses";1433;FALSE;"2006-2021";"2452"
2009;"6,0 a 11,9 meses";1669;FALSE;"2006-2021";"2452"
2009;"12,0 a 23,9 meses";3044;FALSE;"2006-2021";"2452"
2009;"24,0 a 35,9 meses";2174;FALSE;"2006-2021";"2452"
2009;"36,0 a 59,9 meses";2547;FALSE;"2006-2021";"2452"
2009;"60,0 a 119,9 meses";3056;FALSE;"2006-2021";"2452"
2009;"120,0 meses ou mais";1650;FALSE;"2006-2021";"2452"
2009;"{ñ class}";8;FALSE;"2006-2021";"2452"
2008;"Total";18347;TRUE;"2006-2021";"2452"
2008;"Ate 2,9 meses";1152;FALSE;"2006-2021";"2452"
2008;"3,0 a 5,9 meses";1757;FALSE;"2006-2021";"2452"
2008;"6,0 a 11,9 meses";2593;FALSE;"2006-2021";"2452"
2008;"12,0 a 23,9 meses";3404;FALSE;"2006-2021";"2452"
2008;"24,0 a 35,9 meses";1950;FALSE;"2006-2021";"2452"
2008;"36,0 a 59,9 meses";2873;FALSE;"2006-2021";"2452"
2008;"60,0 a 119,9 meses";2980;FALSE;"2006-2021";"2452"
2008;"120,0 meses ou mais";1638;FALSE;"2006-2021";"2452"
2008;"{ñ class}";0;FALSE;"2006-2021";"2452"
2007;"Total";18830;TRUE;"2006-2021";"2452"
2007;"Ate 2,9 meses";1590;FALSE;"2006-2021";"2452"
2007;"3,0 a 5,9 meses";1839;FALSE;"2006-2021";"2452"
2007;"6,0 a 11,9 meses";2742;FALSE;"2006-2021";"2452"
2007;"12,0 a 23,9 meses";3019;FALSE;"2006-2021";"2452"
2007;"24,0 a 35,9 meses";2275;FALSE;"2006-2021";"2452"
2007;"36,0 a 59,9 meses";2893;FALSE;"2006-2021";"2452"
2007;"60,0 a 119,9 meses";2836;FALSE;"2006-2021";"2452"
2007;"120,0 meses ou mais";1636;FALSE;"2006-2021";"2452"
2007;"{ñ class}";0;FALSE;"2006-2021";"2452"
2006;"Total";18045;TRUE;"2006-2021";"2452"
2006;"Ate 2,9 meses";1232;FALSE;"2006-2021";"2452"
2006;"3,0 a 5,9 meses";1380;FALSE;"2006-2021";"2452"
2006;"6,0 a 11,9 meses";2509;FALSE;"2006-2021";"2452"
2006;"12,0 a 23,9 meses";3344;FALSE;"2006-2021";"2452"
2006;"24,0 a 35,9 meses";2574;FALSE;"2006-2021";"2452"
2006;"36,0 a 59,9 meses";2514;FALSE;"2006-2021";"2452"
2006;"60,0 a 119,9 meses";2951;FALSE;"2006-2021";"2452"
2006;"120,0 meses ou mais";1540;FALSE;"2006-2021";"2452"
2006;"{ñ class}";1;FALSE;"2006-2021";"2452"
2025;"Total";14054;TRUE;"2022-atual";"2452"
2025;"Ate 2,9 meses";707;FALSE;"2022-atual";"2452"
2025;"3,0 a 5,9 meses";1117;FALSE;"2022-atual";"2452"
2025;"6,0 a 11,9 meses";2163;FALSE;"2022-atual";"2452"
2025;"12,0 a 23,9 meses";2269;FALSE;"2022-atual";"2452"
2025;"24,0 a 35,9 meses";1255;FALSE;"2022-atual";"2452"
2025;"36,0 a 59,9 meses";2155;FALSE;"2022-atual";"2452"
2025;"60,0 a 119,9 meses";2266;FALSE;"2022-atual";"2452"
2025;"120,0 meses ou mais";2122;FALSE;"2022-atual";"2452"
2025;"{ñ class}";0;FALSE;"2022-atual";"2452"
2024;"Total";13754;TRUE;"2022-atual";"2452"
2024;"Ate 2,9 meses";1191;FALSE;"2022-atual";"2452"
2024;"3,0 a 5,9 meses";1067;FALSE;"2022-atual";"2452"
2024;"6,0 a 11,9 meses";1879;FALSE;"2022-atual";"2452"
2024;"12,0 a 23,9 meses";1912;FALSE;"2022-atual";"2452"
2024;"24,0 a 35,9 meses";1554;FALSE;"2022-atual";"2452"
2024;"36,0 a 59,9 meses";2043;FALSE;"2022-atual";"2452"
2024;"60,0 a 119,9 meses";2023;FALSE;"2022-atual";"2452"
2024;"120,0 meses ou mais";2083;FALSE;"2022-atual";"2452"
2024;"{ñ class}";2;FALSE;"2022-atual";"2452"
2023;"Total";12707;TRUE;"2022-atual";"2452"
2023;"Ate 2,9 meses";839;FALSE;"2022-atual";"2452"
2023;"3,0 a 5,9 meses";920;FALSE;"2022-atual";"2452"
2023;"6,0 a 11,9 meses";1483;FALSE;"2022-atual";"2452"
2023;"12,0 a 23,9 meses";2179;FALSE;"2022-atual";"2452"
2023;"24,0 a 35,9 meses";1520;FALSE;"2022-atual";"2452"
2023;"36,0 a 59,9 meses";1729;FALSE;"2022-atual";"2452"
2023;"60,0 a 119,9 meses";1935;FALSE;"2022-atual";"2452"
2023;"120,0 meses ou mais";2100;FALSE;"2022-atual";"2452"
2023;"{ñ class}";2;FALSE;"2022-atual";"2452"
2022;"Total";13310;TRUE;"2022-atual";"2452"
2022;"Ate 2,9 meses";898;FALSE;"2022-atual";"2452"
2022;"3,0 a 5,9 meses";1054;FALSE;"2022-atual";"2452"
2022;"6,0 a 11,9 meses";1862;FALSE;"2022-atual";"2452"
2022;"12,0 a 23,9 meses";2276;FALSE;"2022-atual";"2452"
2022;"24,0 a 35,9 meses";1459;FALSE;"2022-atual";"2452"
2022;"36,0 a 59,9 meses";1791;FALSE;"2022-atual";"2452"
2022;"60,0 a 119,9 meses";1946;FALSE;"2022-atual";"2452"
2022;"120,0 meses ou mais";2022;FALSE;"2022-atual";"2452"
2022;"{ñ class}";2;FALSE;"2022-atual";"2452"
